title,price,link,source
"Replacement 3.5mm 3 Pole Male Repair Headphones Audio Jack Plug Connector with Silver Matel LX1 Housing for Mobile Phone, Portable Music Players and Speaker or DIY Projects Soldering terminals",258.0,https://www.daraz.pk/products/35-3-lx1-diy-i203202842.html,www.daraz.com
Adjustable PCB Circuit Board Holder / Stand – Repairing Tool for Mobile IC Grooves Soldering and Small Circuit Repairing,499.0,https://www.daraz.pk/products/adjustable-pcb-circuit-board-holder-stand-repairing-tool-for-mobile-ic-grooves-soldering-and-small-circuit-repairing-i434662641.html,www.daraz.com
Solder Wire with Flux  0.7mm 100g Fine Soldering Wire Roll,680.0,https://www.daraz.pk/products/07-i343559149.html,www.daraz.com
E8000 Strong Liquid Glue for Clothes Leather Jewelry Stationery Phone Screen Earphone Repair DIY Clothes Mobile Phone LCD Touch Screen Shoes Craft Shoe Adhesive Jewelry E8000 Glue,209.0,https://www.daraz.pk/products/e8000-diy-lcd-e8000-i462206224.html,www.daraz.com
3pcs Soldering Wire 0.1mm PCB Link Jumper Wire Maintenance Jump Line for Mobile Phone Computer PCB Welding Repair Tools by electrica,237.0,https://www.daraz.pk/products/3pcs-soldering-wire-01mm-pcb-link-jumper-wire-maintenance-jump-line-for-mobile-phone-computer-pcb-welding-repair-tools-by-electrica-i490673730.html,www.daraz.com
5 in 1 M8222 Precision Screwdriver Set Multi Color Mobile Android Computer Repair Precision Set Interchangeable Head,533.0,https://www.daraz.pk/products/1-5-m8222-i204884150.html,www.daraz.com
"Modern Adjustable Laptop Table with Moving feature wheels , mobile use or bedside study or eating table, mobile repairing workstation table, office workstation tables, medical use table, mobile gaming and video streaming table",4950.0,https://www.daraz.pk/products/-i684681781.html,www.daraz.com
Variety House (VHTJ) | Silicon Repair Mat for Mobile Repair Heat Insulation,910.0,https://www.daraz.pk/products/vhtj-i457122241.html,www.daraz.com
8 in 1 Repair Opening Tool Kit Screwdriver Set Repair Tools Phone Disassemble Mobile,747.0,https://www.daraz.pk/products/1-8-i118814106.html,www.daraz.com
"Mobile Phone Screen B7000 High-Strength Waterproof Adhesive, Universal Phone Glass Bonding Agent, Repair Point Drill Jewelry Rhinestone DIY Bonding Tool, Anti-Clogging Needle Tube 50ml,1-3pcs.",380.0,https://www.daraz.pk/products/b7000-diy-50-1-3-i1950524005.html,www.daraz.com
MECHANIC IR16 Electric OCA Glue Removal Tool With Dust Lamp Speed Adjustable For Mobile Phone LCD Touch Screen Clean and Repair,3576.0,https://www.daraz.pk/products/ir16-oca-lcd-i490623582.html,www.daraz.com
DreamsMart 50g soldering wire 0.8mm diameter internal core flux economical circuit board soldering mobile repairing solder inner flux wire,399.0,https://www.daraz.pk/products/dreamsmart-50g-soldering-wire-08mm-diameter-internal-core-flux-economical-circuit-board-soldering-mobile-repairing-solder-inner-flux-wire-i185642550.html,www.daraz.com
YIHUA YH-947 5V 9W USB Soldering Iron Handle Min Portable Soldering Station Touch-sensor Power Switch by electrica,1868.0,https://www.daraz.pk/products/yihua-yh-947-5v-9w-usb-soldering-iron-handle-min-portable-soldering-station-touch-sensor-power-switch-by-electrica-i534864015.html,www.daraz.com
2811 14 in 1 Mobile Repair Tools Kit Screwdrivers Set In Pakistan,1250.0,https://www.daraz.pk/products/1-14-i375012790.html,www.daraz.com
31 in 1 Mobile Phone Repair Kit Magnetic Screwdriver Set Large,400.0,https://www.daraz.pk/products/1-31-i461107572.html,www.daraz.com
"Mechanic XGZ40 IPX3 35g Soldering Paste High-Quality Leaded Flux Cream for PCB Rework, SMT & SMD Repair by Electrica",931.0,https://www.daraz.pk/products/mechanic-xgz40-ipx3-35g-soldering-paste-high-quality-leaded-flux-cream-for-pcb-rework-smt-smd-repair-by-electrica-i437580038.html,www.daraz.com
Light Head Magnifying With Led Sharp Light Headband Illuminated Visor Magnifying Glasses Loupe With 4 Lens Repair Mobile Laptop Circuits Micro Electric Appliances,4999.0,https://www.daraz.pk/products/led-4-i316381851.html,www.daraz.com
Mechanic 15in1 MC-UFO 0.3/0.35/0.4/0.5 Universal BGA Stencil for Mobile Phone Reballing Repairing,600.0,https://www.daraz.pk/products/mechanic-15in1-mc-ufo-030350405-universal-bga-stencil-for-mobile-phone-reballing-repairing-i534704109.html,www.daraz.com
MECHANIC 0.3mm HX-T100 Lead-Free Solder Tin Wire 0.4mm N.W 42g Low Melting Point Welding Soldering Wire BGA Repair Tools by Electrica,988.0,https://www.daraz.pk/products/mechanic-03mm-hx-t100-lead-free-solder-tin-wire-04mm-nw-42g-low-melting-point-welding-soldering-wire-bga-repair-tools-by-electrica-i477180940.html,www.daraz.com
30w 40w 220V Soldering Iron Heating Element by Electrica,299.0,https://www.daraz.pk/products/30w-40w-220v-soldering-iron-heating-element-by-electrica-i425773693.html,www.daraz.com
Green Color 10cc Mechanic UV Curing Solder Mask Flux Oil Ink for PCβ BGA Circuit βoard Insulating Protect Soldering Paste,524.0,https://www.daraz.pk/products/10cc-uv-pc90bga-i426811233.html,www.daraz.com
Soldering Helping Hand with LED Magnifier GLASS TE-802,3300.0,https://www.daraz.pk/products/te-802-i913665355.html,www.daraz.com
Infinix Zero X Neo Replacement Back Camera Glass Lens 100% Brand New High-Quality Lens Part for Camera Repair,325.0,https://www.daraz.pk/products/infinix-zero-x-neo-replacement-back-camera-glass-lens-100-brand-new-high-quality-lens-part-for-camera-repair-i337688724.html,www.daraz.com
"50X-500X Portable Digital Microscope Mini Camera Adjustable Magnification Electron Microscope For Students, Laboratory, Mobile Repairing and Kids With Built-in 8 LED Lights Plus Stand For Windows / Mac / Android ( ✅ 14 Days Money Back Guarantee! )",4599.0,https://www.daraz.pk/products/50x-500x-8-led-14-i419716626.html,www.daraz.com
Heat gun 1800 watt imported quality for paint removal welding soldering shrink wrap packing daal packing sugar packing mobile repairing,2566.0,https://www.daraz.pk/products/1800-i454330361.html,www.daraz.com
"New 32-in-1 Magnetic Screwdriver Kit | Precision Mini Tools Set for Mobile Phone, Tablet, Watch, Eyeglasses, and Small Electronics Repair | Portable Multi-Bit Hand Tool Kit with Case",495.0,https://www.daraz.pk/products/32-1-i832568643.html,www.daraz.com
Super 502D 5V 2A Mini DC Power Supply Ammeter for Mobile Phone Repair Tool Ampermetre Power Source Short Circuit Protection Test Tools Set,2583.0,https://www.daraz.pk/products/super-502d-5v-2a-mini-dc-power-supply-ammeter-for-mobile-phone-repair-tool-ampermetre-power-source-short-circuit-protection-test-tools-set-i537894677.html,www.daraz.com
Redmi 10 - Original Camera Glass Repair Replacement Rear Lens Cover,550.0,https://www.daraz.pk/products/redmi-10-original-camera-glass-repair-replacement-rear-lens-cover-i368186778.html,www.daraz.com
"TE-803 2.5X 4X 16X USB LED Magnifying Glass with Adjustable Clamp, Helping Hand Stand & Soldering Iron Holder for PCB Repair and Welding Work – by Electrica",3085.0,https://www.daraz.pk/products/te-803-25x-4x-16x-usb-led-magnifying-glass-with-adjustable-clamp-helping-hand-stand-soldering-iron-holder-for-pcb-repair-and-welding-work-by-electrica-i438017770.html,www.daraz.com
MECHANIC UV Solder Resist Mask 10CC BGA UV Curable Red Blue Black Yellow Green Solder Mask Solder Paste Oil Welding Paste by Electrica,474.0,https://www.daraz.pk/products/mechanic-uv-solder-resist-mask-10cc-bga-uv-curable-red-blue-black-yellow-green-solder-mask-solder-paste-oil-welding-paste-by-electrica-i282765253.html,www.daraz.com
"""Pocket Precision Screwdriver Set - 32 in 1 Professional Precision Screwdriver Set for Electronic Repair, Hardware Tool, Mobile Phone Repair Tools Kit, Multipurpose Precision Hardware Screwdriver Hand Tools.""",520.0,https://www.daraz.pk/products/32-1-i933330308.html,www.daraz.com
TE-800 5X-8X Lens Multifunctional Helping Hand Clip Clamp LED Magnifying Glass Soldering Iron Stand Magnifier Welding Rework Repair Holder Tools,2643.0,https://www.daraz.pk/products/te-800-5x-8x-led-i371915727.html,www.daraz.com
Redmi Mi Note 10 Lite Back Glass Housing Replacement Battery Door Cover Repair Part,753.0,https://www.daraz.pk/products/redmi-mi-note-10-lite-back-glass-housing-replacement-battery-door-cover-repair-part-i476114924.html,www.daraz.com
Universal board Holder Stand Stainless Steel 120x80x20mm board Holder Circuit Board Fixture Soldering De-Soldering For Mobile Motherboard BGA SMD Chip Repair Tools,379.0,https://www.daraz.pk/products/universal-board-holder-stand-stainless-steel-120x80x20mm-board-holder-circuit-board-fixture-soldering-de-soldering-for-mobile-motherboard-bga-smd-chip-repair-tools-i885282247.html,www.daraz.com
Mechanic V210 Electric Soldering Iron - Constant Temperature Electric Welding Solder Pen with Rapid 5s Melting for Phone Repair Tools,6745.0,https://www.daraz.pk/products/v210-5s-i458862331.html,www.daraz.com
31 in 1 Screwdriver Set Mobile Repair Tool Kit,350.0,https://www.daraz.pk/products/1-31-i202342016.html,www.daraz.com
5pcs 6Pin SMD USB-3.1 Type-C Female Socket charging jack type c Connector For High,226.0,https://www.daraz.pk/products/5-6pin-smd-usb-31-c-c-i471407434.html,www.daraz.com
xiaomi Redmi Note 14 Mobile Sim Tray - Green Sim Slot Repair Part,549.0,https://www.daraz.pk/products/xiaomi-redmi-note-14-mobile-sim-tray-green-sim-slot-repair-part-i947734366.html,www.daraz.com
6 Pcs WLXY Precision Art Hobby Knife Set For Crafts Scrapbook & Mobile Repair,300.0,https://www.daraz.pk/products/6-wl-i272968668.html,www.daraz.com
"15cc High-Viscosity Flux Soldering Paste – Weak Acid Injection No-Clean Flux for PCB, SMD, BGA & Mobile Phone Repair – Professional Reballing Solder Paste",195.0,https://www.daraz.pk/products/15cc-i362353029.html,www.daraz.com
8 in 1 Repair Opening Tool Kit Screwdriver Set Repair Tools Phone Disassemble Mobile,747.0,https://www.daraz.pk/products/1-8-i125628613.html,www.daraz.com
B7000 Strong Liquid Glue for Clothes Leather Jewelry Stationery Phone Screen Earphone Repair DIY Clothes Mobile Phone LCD Touch Screen Shoes Craft Shoe Adhesive Jewelry B7000 Glue,219.0,https://www.daraz.pk/products/b7000-diy-lcd-b7000-i462239364.html,www.daraz.com
"Technica Electronic KOOCU X-50 Hyper Adhesive Transparent Glue For DIY Mobile Repairing, Art&Craft, Jewellery Designers, General Purpose Adhesive",400.0,https://www.daraz.pk/products/x-50-diy-i922590453.html,www.daraz.com
32 in 1 Screwdriver Set/ Precision Screwdriver Set/ Mobile Repair Tools Kit/ Multipurpose Precision Screwdriver Set /Hand Tools Set,449.0,https://www.daraz.pk/products/1-32-i453669536.html,www.daraz.com
MECHANIC 800/850 Compound New Eco-friendly PCB Circuit Board Cleaner computer motherboard washing mobile phone repair cleaner,2700.0,https://www.daraz.pk/products/800850-i436156414.html,www.daraz.com
MECHANIC UV Solder Resist Mask 10CC Blue BGA UV Curable Solder Mask Paste for PCB Circuit Board Repair,458.0,https://www.daraz.pk/products/mechanic-uv-solder-resist-mask-10cc-blue-bga-uv-curable-solder-mask-paste-for-pcb-circuit-board-repair-i935071836.html,www.daraz.com
"31 In 1 Screwdriver Tools Set, Fornorm Multicolour Handle Screwdriver Mobile Phone Repair Tool Kit ,",450.0,https://www.daraz.pk/products/1-31-i168024645.html,www.daraz.com
31PC Pagoda Type Universal Screwdriver Multitool Set Manual Combination Maintenance Driver Screw Batch Mobile Phone Repair,425.0,https://www.daraz.pk/products/31-i537776249.html,www.daraz.com
TE-800 Helping Hand Soldering Stand with 5X–8X Magnifier & 5-LED Repairing Workbench Light Tool  Hemofy,2496.0,https://www.daraz.pk/products/te-800-helping-hand-soldering-stand-with-5x8x-magnifier-5-led-repairing-workbench-light-tool-hemofy-i397775006.html,www.daraz.com
"4 Pcs Pack Of Spiral Silicone Cable Protectors Charging Cable Protector Prevent Cable Break For Android, Headphones, Earphones, Pods, Mouse Flexible Cable Wire Organizer Sleeve Repair Pet Bite Cable Wire Identification Cover Type C Cord Adapter Wrap.",124.0,https://www.daraz.pk/products/4-i801135169.html,www.daraz.com
RoseGolden Sim Door for Samsung C5 - Professional Mobile Repair Part,563.0,https://www.daraz.pk/products/rosegolden-sim-door-for-samsung-c5-professional-mobile-repair-part-i939859127.html,www.daraz.com
6 pcs WLXY precision art hobby knife set for crafts scrapbook & Mobile repair,399.0,https://www.daraz.pk/products/6-wl-i353850318.html,www.daraz.com
KADA 8582D+ 2 in 1 Digital Hot Air and Soldering Station SMD SMT Rework Station,12800.0,https://www.daraz.pk/products/kada-8582d-1-2-smd-smt-i448888640.html,www.daraz.com
"Universal SIM Remover Tool Kit - SIM Tray Opener, SIM Jacket Removal, Mobile Repair Tool, Stainless Steel SIM Ejector Pin - Compatible with All Mobiles",19.0,https://www.daraz.pk/products/-i941113166.html,www.daraz.com
Mechanic 10cc Green/Red/Yellow/Blue/White 5 Color UV Curing Solder Mask Ink for PCB BGA Circuit  Board Insulating Protect Soldering Paste Flux Oil,447.0,https://www.daraz.pk/products/10cc-5-uv-pcb-bga-i426795310.html,www.daraz.com
Mechanic 15in1 MC-UFO 0.3/0.35/0.4/0.5 Universal BGA Stencil Hole 0.12MM BGA IC Reballing Stencil Direct Heat Template for Mobile Phone by electrica,625.0,https://www.daraz.pk/products/mechanic-15in1-mc-ufo-030350405-universal-bga-stencil-hole-012mm-bga-ic-reballing-stencil-direct-heat-template-for-mobile-phone-by-electrica-i534302497.html,www.daraz.com
MECHANIC 1.5mm 2.5mm R300 Solder Wick Braided Solder Remover 1.5M Suction Thread Lead Wire BGA Flux Repair Tools by Electrica,418.0,https://www.daraz.pk/products/mechanic-15mm-25mm-r300-solder-wick-braided-solder-remover-15m-suction-thread-lead-wire-bga-flux-repair-tools-by-electrica-i477365588.html,www.daraz.com
KOOCU Universal 0.3/0.35/0.4/0.5/Parallel/45 Degrees Hole 0.12MM BGA IC Reballing Stencil Direct Heat Template for Mobile Phone Reballing Repair 16 in 1 by MREECO,519.0,https://www.daraz.pk/products/1-16-1-16-030350445-05-bga-ic-i561143856.html,www.daraz.com
500°C Heat Resistant Silicone Repairing Mat TE-502 Non Slip Soldering Pad 12×9 Inch | Hemofy |,943.0,https://www.daraz.pk/products/500c-heat-resistant-silicone-repairing-mat-te-502-non-slip-soldering-pad-129-inch-hemofy-i477995407.html,www.daraz.com
"2.5X 7.5X 10X LED Light Helping Hands Magnifier Soldering Station,Magnifying Glass Stand with Auxiliary Clamp and Alligator Clips",1850.0,https://www.daraz.pk/products/25x-75x-10x-led-light-helping-hands-magnifier-soldering-stationmagnifying-glass-stand-with-auxiliary-clamp-and-alligator-clips-i130279374.html,www.daraz.com
Vivo V21e - Original Camera Glass Repair Replacement Rear Lens Cover,370.0,https://www.daraz.pk/products/vivo-v21e-original-camera-glass-repair-replacement-rear-lens-cover-i349967782.html,www.daraz.com
TE-801 TE801 TE 801 Helping Hand Magnifier Glass 2 LED Light Auxiliary Clip With Soldering Stand   In Pakistan,2100.0,https://www.daraz.pk/products/2-led-2-t801-te-te-801-i459392520.html,www.daraz.com
"B6000 E6000 available in different sizes – Multi-Purpose Adhesive Glue for Crafts, Mobile Repair, Jewelry, Fabric & DIY",199.0,https://www.daraz.pk/products/b6000-e6000-available-in-different-sizes-multi-purpose-adhesive-glue-for-crafts-mobile-repair-jewelry-fabric-diy-i633049974.html,www.daraz.com
PCB LIQUID SOLDERING FLUX- LIQUID FLUX FOR PCBs- FLUX LIQUID FOR SOLDERING- FLUX PASTE- SKY BOLT PCB LIQUID SOLDERING FLUX,120.0,https://www.daraz.pk/products/pcb-pcbs-i590929329.html,www.daraz.com
Huawei 8C - Original Camera Glass Repair Replacement Rear Lens Cover,380.0,https://www.daraz.pk/products/huawei-8c-original-camera-glass-repair-replacement-rear-lens-cover-i366386388.html,www.daraz.com
Premium Standard Vivo V27e SIM Tray Jacket Housing Repair Part (Green),646.0,https://www.daraz.pk/products/premium-standard-vivo-v27e-sim-tray-jacket-housing-repair-part-green-i1950905895.html,www.daraz.com
6 in 1 Repair Opening Tool Kit Screwdriver Set Repair Tools Phone Disassemble Mobile Precision Screwdriver P-3001,304.0,https://www.daraz.pk/products/1-6-p-3001-i208468049.html,www.daraz.com
Imported Quality Welding Magnifying Glass 2 LED Auxiliary Clip Magnifier 3 In 1 Hand Soldering Solder Iron Stand Holder Station Soldering Helping Hand Soldering Stand Mobile Repairing Accessories TE 801,1599.0,https://www.daraz.pk/products/2-led-1-3-te-801-i208476712.html,www.daraz.com
Candure Hair Tweezers Sets For Eyebrow and Facial Hairs for Man Woman – Premium Quality Design Color Patterns - Face Body Eyebrows Tiny Hairs Tweezers for Different Purposes Mobile Repairing Electric Stickers Medium Size Makeup Hair Removal Accessories,199.0,https://www.daraz.pk/products/candure-hair-tweezers-sets-for-eyebrow-and-facial-hairs-for-man-woman-premium-quality-design-color-patterns-face-body-eyebrows-tiny-hairs-tweezers-for-different-purposes-mobile-repairing-electric-stickers-medium-size-makeup-hair-removal-accessories-i488374985.html,www.daraz.com
SR Traders Adjustable PCB Circuit Board Holder / Stand – Repairing Tool for Mobile IC Grooves Soldering and Small Circuit Repairing,450.0,https://www.daraz.pk/products/sr-traders-adjustable-pcb-circuit-board-holder-stand-repairing-tool-for-mobile-ic-grooves-soldering-and-small-circuit-repairing-i878751467.html,www.daraz.com
Light Head Magnifying With Led Sharp Light Headband Illuminated Visor Magnifying Glasses Loupe With 4 Lens Repair Mobile Laptop Circuits Micro Electric Appliances,4999.0,https://www.daraz.pk/products/led-4-i335428478.html,www.daraz.com
Magnetic Screwdriver 31 in 1 Screwdriver Set Mobile Repair Tool Kit; Watches Repair Tool Kit; Glasses Repair Tool Kit; Best Quality Screwdriver Tool Kit | Multi-Functional Pocket Screwdriver Set 30 Magnetic Bits and Handle,699.0,https://www.daraz.pk/products/magnetic-screwdriver-31-in-1-screwdriver-set-mobile-repair-tool-kit-watches-repair-tool-kit-glasses-repair-tool-kit-best-quality-screwdriver-tool-kit-multi-functional-pocket-screwdriver-set-30-magnetic-bits-and-handle-i393016198.html,www.daraz.com
24 in 1 Screwdriver Kit Precision Magnetic Drill Detachable Screwdriver Multi-function Mobile Phone Repair Tool,539.0,https://www.daraz.pk/products/1-24-i798863088.html,www.daraz.com
Mechanic MC Magic Tag Solder Pieces Pad Repair Sheet for PCB Mobile IC Repair Welding Tool By Electrica,1060.0,https://www.daraz.pk/products/mechanic-mc-magic-tag-solder-pieces-pad-repair-sheet-for-pcb-mobile-ic-repair-welding-tool-by-electrica-i1950831413.html,www.daraz.com
SR Traders JAKEMY SK05 Silicone Rubber Suction Cup for LCD Screen Repair – Strong PVC Grip for Safe Phone Disassembly,940.0,https://www.daraz.pk/products/sr-traders-jakemy-sk05-silicone-rubber-suction-cup-for-lcd-screen-repair-strong-pvc-grip-for-safe-phone-disassembly-i879843364.html,www.daraz.com
31-in-1 Multifunctional Torx Screwdriver Set Mobile Phone Repair Tool Kit,449.0,https://www.daraz.pk/products/1-31-i166410381.html,www.daraz.com
25 in 1 Multifunctional Screw Driver bit set DIY Mobile Phone Notebook Repair Tools,849.0,https://www.daraz.pk/products/25-in-1-multifunctional-screw-driver-bit-set-diy-mobile-phone-notebook-repair-tools-i222579703.html,www.daraz.com
Soldering Mat Silicone Insulation Work Mat Heat Resistant 932°F Work Bench For Repairing Computer Phone Electronics Watch Laptop Soldering Station Hot Air gunn,2354.0,https://www.daraz.pk/products/932-f-i343294274.html,www.daraz.com
Sim-Card Tray Adapter for Infinix Hot 11 Silver - Complete Repair Kit,553.0,https://www.daraz.pk/products/sim-card-tray-adapter-for-infinix-hot-11-silver-complete-repair-kit-i939872534.html,www.daraz.com
Handheld Magnifing Glass 10X 25mm Stainless Steel + Acrylic Optical Lenses Portable Magnifier with Tweezers for Identification,450.0,https://www.daraz.pk/products/10x-2023-i428608876.html,www.daraz.com
7395A Professional Magnetic Design Screwdriver Set 16 in 1 Multi-functional Repair Tool for Computer Mobile Watch Tool Kit,961.0,https://www.daraz.pk/products/7395a-1-16-i260972025.html,www.daraz.com
SR Traders 31 in 1 - Electronic Precise Manual Screw Driver Tools Set CRV BITS With Holder for Telecommunications - Mobile Repairing Kit - Screwdriver Set,399.0,https://www.daraz.pk/products/sr-traders-31-in-1-electronic-precise-manual-screw-driver-tools-set-crv-bits-with-holder-for-telecommunications-mobile-repairing-kit-screwdriver-set-i871992348.html,www.daraz.com
"31 In 1 Screwdriver Tools Set, Fornorm Multicolour Handle Screwdriver Mobile Phone Repair Tool Kit Professional for Smartphone/Telecommunication",450.0,https://www.daraz.pk/products/1-31-i168018888.html,www.daraz.com
Multifunction 31 in 1 Precision Handle Mini Screw driver set Mobile Phone Watch Laptop Repair Kit Tools Household Accessories,475.0,https://www.daraz.pk/products/1-31-i394271728.html,www.daraz.com
Universal 4 Line Adjustable DC Power Supply Cable Multi-Function Current Test Wire with USB Output and Alligator Clips for Mobile Phone Repair Tools by Electrica,539.0,https://www.daraz.pk/products/universal-4-line-adjustable-dc-power-supply-cable-multi-function-current-test-wire-with-usb-output-and-alligator-clips-for-mobile-phone-repair-tools-by-electrica-i1952489653.html,www.daraz.com
Premium Standard Vivo V40 Pro Tray Jacket Housing Repair Part (White),546.0,https://www.daraz.pk/products/premium-standard-vivo-v40-pro-tray-jacket-housing-repair-part-white-i1949225888.html,www.daraz.com
Kada Power Supply 0V-15V 2.0 Ampere Regulator / Adjustable for Mobile Repairing Digital & Analog KADA Adjustable Digital Power Supply - Regulator Power Supply For Mobile Repairing Note random color will be deliver,4813.0,https://www.daraz.pk/products/kada-0v-15v-20-kada-i409986902.html,www.daraz.com
60W Adjustable Temperature Soldering Iron ESD Safe Variable Temperature Control 220V/60Watt Round Tip,1198.0,https://www.daraz.pk/products/60-esd-220-60-i460666374.html,www.daraz.com
Screwdrivers Torx Mini Screwdriver Set Precision Screwdriver Set Repair Tools Kit for Mobile Phones Tablet PC,999.0,https://www.daraz.pk/products/-i121164753.html,www.daraz.com
1 Piece Octopus Rubber Repair Opening Tool Kit Phone Disassemble Mobile Screen Remover Silicon Suction Cup Stand,199.0,https://www.daraz.pk/products/1-i208462811.html,www.daraz.com
Mechanic ZW50 Solder Paste for BGA Tin Planting Welding Mobile Phone BGA CPU PCB Repair Soldering Tool,940.0,https://www.daraz.pk/products/zw50-bga-bga-cpu-pcb-i480826898.html,www.daraz.com
2pcs Eyelashes Tweezers Stainless Steel superhard Tweezers High Precision Anti-static tweezers for Eyelash Extensions Brand New Made in Stainless steel Easy to use Use for repair Mobile and lash Best Griping,499.0,https://www.daraz.pk/products/2-i397570410.html,www.daraz.com
New 31 in 1 Repair Tools Kit for Tablet PC Cameras Watches Glasses Laptop | Screw Driver Bit Set | Precision Torx Driver set | Electronic Precise Manual ScrewDriver Tool Set | Mini Disassembly Mobile Phone Opening Tool | CRV BITS Holder,498.0,https://www.daraz.pk/products/1-31-crv-i601021602.html,www.daraz.com
1 Piece Octopus Rubber Repair Opening Tool Kit Phone Disassemble Mobile Screen Remover Silicon Suction Cup Stand,199.0,https://www.daraz.pk/products/1-i208472577.html,www.daraz.com
"Universal P C B Board Holder Repair Tool Motherboard, phone Circuit Board Repair Soldering Clamp Fixture Stand",465.0,https://www.daraz.pk/products/p-c-b-i365998420.html,www.daraz.com
MECHANIC V41 Insulation Silicone Repair Mat High Heat Resistance Work Pad for Phone PCB BGA ESD Solder Welding Repair Mat,1025.0,https://www.daraz.pk/products/41-i926968888.html,www.daraz.com
Titan TN1502DA 15V 2A Regulated Digital Power Supply Unit with Volt-Meter & Amp-Meter Dual Display for Mobile/PCB Repair – by Electrica,4627.0,https://www.daraz.pk/products/titan-tn1502da-15v-2a-regulated-digital-power-supply-unit-with-volt-meter-amp-meter-dual-display-for-mobilepcb-repair-by-electrica-i595371092.html,www.daraz.com
MECHANIC R7 Phone Repair Adhesive 60ml Black/Transparent Flame-retardant Repair Glue Non-corrosive Phone Frame Back Cover Repair,600.0,https://www.daraz.pk/products/r7-60-i924683386.html,www.daraz.com
MC SU7 WHITE UV CURING MASKING PASTE,399.0,https://www.daraz.pk/products/mc-su7-uv-i911877252.html,www.daraz.com
Amaoe Universal Stencil BGA IC Reballing Stencil 0.3 0.35 0.4 0.5mm Parallel 45 Degree Hole Misaligned in Pakistan,1349.0,https://www.daraz.pk/products/amaoe-bga-ic-03-45-i415868392.html,www.daraz.com
"Pack of 2 Mobile Tool Set & Watch Maker Kit – 31-in-1 Jackly Screwdriver Tool Kit + JYD 5 Pcs Repair Tools | Stainless Steel, Durable & Portable | Multicolor, High Quality Hardware Tools for Mobile & Watch Repair",1499.0,https://www.daraz.pk/products/2-1-31-jyd-5-i2590813.html,www.daraz.com
Spare Sim Holder Slot for Samsung A5 2016 Silver - DIY Repair Part,558.0,https://www.daraz.pk/products/spare-sim-holder-slot-for-samsung-a5-2016-silver-diy-repair-part-i939831269.html,www.daraz.com
5pcs Mobile micro USB SMD data charging Connector jack,226.0,https://www.daraz.pk/products/5-usb-smd-i289464756.html,www.daraz.com
"4 Pcs Pack Of Spiral Silicone Cable Protectors Charging Cable Protector Prevent Cable Break For Android, Headphones, Earphones, Pods, Mouse Flexible Cable Wire Organizer Sleeve Repair Pet Bite Cable Wire Identification Cover Type C Cord Adapter Wrap",99.0,https://www.daraz.pk/products/4-c-i785871465.html,www.daraz.com
E8000 Strong Liquid Glue for Clothes Leather Jewelry Stationery Phone Screen Earphone Repair DIY Clothes Mobile Phone LCD Touch Screen Shoes Craft Shoe Adhesive Jewelry E8000 Glue,217.0,https://www.daraz.pk/products/e8000-diy-lcd-e8000-i464013095.html,www.daraz.com
Glass Pump/push Liquid 150ml Bottle For Phone Repair,1364.0,https://www.daraz.pk/products/150-i390565518.html,www.daraz.com
Big 31-piece Computer Watch Eyeglasses screwdriver set Mobile maintenance tool Precision Mini screwdriver tool Screwdriver tool Precision screwdriver set Mini screwdriver tool Mobile maintenance tool kit Watch repair tools Eyeglasses repair kit,460.0,https://www.daraz.pk/products/31-i561535759.html,www.daraz.com
"Instaorder TE-802 360 Degree Rotation Soldering Helping Hand Clips LED Magnifying Glass | Mobile Phone Motherboard Repair Tool Table | For Precision Work ,Electronics Work  &   Small Electronics",4444.0,https://www.daraz.pk/products/instaorder-360-degree-rotation-soldering-helping-hand-clips-led-magnifying-glass-mobile-phone-motherboard-repair-tool-table-for-precision-work-electronics-work-small-electronics-i945567479.html,www.daraz.com
"24 In 1 Mini Precision Screwdriver Set with Magnetic Head & S2 Steel Bits for Mobile Phone, Tablet, PC & Household Repair Tool Kit - Black",539.0,https://www.daraz.pk/products/1-24-i798878043.html,www.daraz.com
TE-800 Welding magnifying glass 5X-8X Lens with lamp auxiliary fixture with soldering iron frame welding magnifying glass workbench repair lamp Tool,2420.0,https://www.daraz.pk/products/te-800-welding-magnifying-glass-5x-8x-lens-with-lamp-auxiliary-fixture-with-soldering-iron-frame-welding-magnifying-glass-workbench-repair-lamp-tool-i371916981.html,www.daraz.com
E8000 Strong Liquid Glue for Clothes Leather Jewelry Stationery Phone Screen Earphone Repair DIY Clothes Mobile Phone LCD Touch Screen Shoes Craft Shoe Adhesive Jewelry E8000 Glue,214.0,https://www.daraz.pk/products/e8000-diy-lcd-e8000-i475475372.html,www.daraz.com
Screw Driver set 31-in-1 Professional Hardware multifunction screwdriver mobile phone computer repair,499.0,https://www.daraz.pk/products/1-31-i422420414.html,www.daraz.com
KOOCU TE-01 Universal Double-sided Phone Repair Tool Disassembly Blades Pry Opening Tool Metal Crowbar Disassemble Kit Phone Spatula Hand Tool by electrica,258.0,https://www.daraz.pk/products/koocu-te-01-universal-double-sided-phone-repair-tool-disassembly-blades-pry-opening-tool-metal-crowbar-disassemble-kit-phone-spatula-hand-tool-by-electrica-i547281855.html,www.daraz.com
Silver Sim Door for Tecno Spark Go 2024 - Professional Mobile Repair Part,563.0,https://www.daraz.pk/products/silver-sim-door-for-tecno-spark-go-2024-professional-mobile-repair-part-i939859193.html,www.daraz.com
